Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2017-01-14,Burnley,Southampton,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,P Tierney,9,20,3,5,14,14,2,7,1,2,0,0,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,George Boyd,Andre Gray,Ashley Barnes,Fraser Forster,Cédric Soares,Maya Yoshida,Virgil van Dijk,Ryan Bertrand,Oriol Romeu,James Ward-Prowse,Pierre-Emile Højbjerg,Shane Long,Nathan Redmond,Dusan Tadic
2017-01-14,Hull City,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,M Atkinson,14,8,3,6,13,11,4,5,0,1,0,0,Eldin Jakupovic,Harry Maguire,Curtis Davies,Michael Dawson,Andrew Robertson,Ryan Mason,Tom Huddlestone,Sam Clucas,Adama Diomande,Abel Hernández,Robert Snodgrass,Artur Boruc,Steve Cook,Charlie Daniels,Adam Smith,Tyrone Mings,Andrew Surman,Harry Arter,Junior Stanislas,Ryan Fraser,Jack Wilshere,Benik Afobe
2017-01-14,Leicester City,Chelsea,,,,,,,,,,,,,,,,,,,,,0,3,A,0,1,A,A Marriner,7,8,2,3,8,9,3,5,1,0,0,0,Kasper Schmeichel,Wes Morgan,Robert Huth,Christian Fuchs,Ben Chilwell,Danny Drinkwater,Marc Albrighton,Nampalys Mendy,Wilfred Ndidi,Jamie Vardy,Ahmed Musa,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Willian,Eden Hazard,Pedro
2017-01-14,Sunderland,Stoke City,,,,,,,,,,,,,,,,,,,,,1,3,A,1,3,A,M Dean,14,14,3,6,16,11,5,2,3,1,0,0,Vito Mannone,Patrick van Aanholt,Papy Djilobodji,John O'Shea,Donald Love,Jason Denayer,Sebastian Larsson,Jack Rodwell,Fabio Borini,Adnan Januzaj,Jermain Defoe,Lee Grant,Erik Pieters,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Charlie Adam,Xherdan Shaqiri,Peter Crouch
2017-01-14,Swansea City,Arsenal,,,,,,,,,,,,,,,,,,,,,0,4,A,0,1,A,M Jones,12,14,3,6,12,8,3,2,2,0,0,0,Lukasz Fabianski,Federico Fernández,Alfie Mawson,Kyle Naughton,Stephen Kingsley,Ki Sung-Yueng,Nathan Dyer,Wayne Routledge,Gylfi Sigurdsson,Jack Cork,Fernando Llorente,Petr Cech,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Alex Iwobi,Granit Xhaka,Olivier Giroud
2017-01-14,Tottenham Hotspur,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,4,0,H,2,0,H,A Taylor,21,3,11,0,11,12,8,0,0,2,0,0,Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Kyle Walker,Danny Rose,Victor Wanyama,Mousa Dembélé,Harry Kane,Dele Alli,Christian Eriksen,Ben Foster,Jonas Olsson,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón
2017-01-14,Watford,Middlesbrough,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,J Moss,12,5,5,1,15,15,3,1,3,1,0,0,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Valon Behrami,José Holebas,Christian Kabasele,Etienne Capoue,Troy Deeney,Abdoulaye Doucouré,Stefano Okaka,Víctor Valdés,Bernardo Espinosa,Ben Gibson,Calum Chambers,Fabio,George Friend,Grant Leadbitter,Marten de Roon,Adam Forshaw,Cristhian Stuani,Álvaro Negredo
2017-01-14,West Ham United,Crystal Palace,,,,,,,,,,,,,,,,,,,,,3,0,H,0,0,D,N Swarbrick,14,10,3,1,10,14,2,2,4,2,0,0,Darren Randolph,Winston Reid,James Collins,Angelo Ogbonna,Aaron Cresswell,Pedro Obiang,Mark Noble,Michail Antonio,Sofiane Feghouli,Andy Carroll,Manuel Lanzini,Wayne Hennessey,Joel Ward,James Tomkins,Scott Dann,Damien Delaney,Yohan Cabaye,Andros Townsend,Joe Ledley,James McArthur,Jason Puncheon,Christian Benteke
2017-01-15,Everton,Manchester City,,,,,,,,,,,,,,,,,,,,,4,0,H,1,0,H,M Clattenburg,6,13,4,5,17,7,3,6,2,2,0,0,Joel Robles,Ashley Williams,Ramiro Funes Mori,Mason Holgate,Leighton Baines,Ross Barkley,Gareth Barry,Séamus Coleman,Tom Davies,Romelu Lukaku,Kevin Mirallas,Claudio Bravo,Bacary Sagna,John Stones,Gaël Clichy,Nicolás Otamendi,Pablo Zabaleta,Kevin De Bruyne,David Silva,Yaya Touré,Raheem Sterling,Sergio Agüero
2017-01-15,Manchester United,Liverpool,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Oliver,9,13,3,4,17,13,5,7,1,3,0,0,David de Gea,Phil Jones,Marcos Rojo,Luis Antonio Valencia,Matteo Darmian,Paul Pogba,Michael Carrick,Ander Herrera,Zlatan Ibrahimovic,Anthony Martial,Henrikh Mkhitaryan,Simon Mignolet,Trent Alexander-Arnold,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Emre Can,Roberto Firmino,Adam Lallana,Divock Origi
2017-01-21,AFC Bournemouth,Watford,,,,,,,,,,,,,,,,,,,,,2,2,D,0,1,A,L Mason,15,10,5,3,6,16,9,4,1,1,0,0,Artur Boruc,Steve Cook,Charlie Daniels,Adam Smith,Tyrone Mings,Andrew Surman,Junior Stanislas,Ryan Fraser,Joshua King,Jack Wilshere,Callum Wilson,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Abdoulaye Doucouré,José Holebas,Christian Kabasele,Etienne Capoue,Tom Cleverley,Troy Deeney,Stefano Okaka
2017-01-21,Crystal Palace,Everton,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,A Taylor,8,16,2,8,10,15,8,7,0,1,0,0,Wayne Hennessey,James Tomkins,Scott Dann,Damien Delaney,Joel Ward,Yohan Cabaye,Jeffrey Schlupp,Jason Puncheon,Loïc Rémy,James McArthur,Christian Benteke,Joel Robles,Ashley Williams,Ramiro Funes Mori,Mason Holgate,Leighton Baines,Ross Barkley,Gareth Barry,Séamus Coleman,Tom Davies,Romelu Lukaku,Kevin Mirallas
2017-01-21,Liverpool,Swansea City,,,,,,,,,,,,,,,,,,,,,2,3,A,0,0,D,K Friend,16,6,5,3,7,7,6,3,1,1,0,0,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Ragnar Klavan,Georginio Wijnaldum,Jordan Henderson,Emre Can,Philippe Coutinho,Roberto Firmino,Adam Lallana,Lukasz Fabianski,Martin Olsson,Federico Fernández,Alfie Mawson,Kyle Naughton,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Wayne Routledge,Gylfi Sigurdsson
2017-01-21,Manchester City,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,2,2,D,0,0,D,A Marriner,17,6,7,2,10,7,5,4,2,4,0,0,Claudio Bravo,Pablo Zabaleta,Aleksandar Kolarov,Gaël Clichy,Nicolás Otamendi,Raheem Sterling,Kevin De Bruyne,Leroy Sané,David Silva,Yaya Touré,Sergio Agüero,Hugo Lloris,Toby Alderweireld,Eric Dier,Kevin Wimmer,Kyle Walker,Danny Rose,Victor Wanyama,Mousa Dembélé,Harry Kane,Dele Alli,Christian Eriksen
2017-01-21,Middlesbrough,West Ham United,,,,,,,,,,,,,,,,,,,,,1,3,A,1,2,A,M Atkinson,11,13,2,5,7,14,7,5,2,1,0,0,Víctor Valdés,Bernardo Espinosa,George Friend,Ben Gibson,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Cristhian Stuani,Álvaro Negredo,Adama Traoré,Darren Randolph,Aaron Cresswell,Winston Reid,Angelo Ogbonna,Sam Byram,Sofiane Feghouli,Pedro Obiang,Mark Noble,Manuel Lanzini,Andy Carroll,Michail Antonio
2017-01-21,Stoke City,Manchester United,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,M Clattenburg,6,25,1,8,12,13,1,7,4,0,0,0,Lee Grant,Erik Pieters,Glen Johnson,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Charlie Adam,Xherdan Shaqiri,Peter Crouch,David de Gea,Phil Jones,Chris Smalling,Daley Blind,Luis Antonio Valencia,Paul Pogba,Ander Herrera,Marouane Fellaini,Juan Mata,Zlatan Ibrahimovic,Henrikh Mkhitaryan
2017-01-21,West Bromwich Albion,Sunderland,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,C Pawson,14,9,5,3,15,12,1,4,1,1,0,0,Ben Foster,Allan-Roméo Nyom,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón,Vito Mannone,Jason Denayer,Papy Djilobodji,John O'Shea,Billy Jones,Patrick van Aanholt,Sebastian Larsson,Jack Rodwell,Jermain Defoe,George Honeyman,Adnan Januzaj
2017-01-22,Arsenal,Burnley,,,,,,,,,,,,,,,,,,,,,2,1,H,0,0,D,J Moss,24,13,8,7,12,11,10,4,1,3,1,0,Petr Cech,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Alex Iwobi,Granit Xhaka,Olivier Giroud,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Dean Marney,Jeff Hendrick,Steven Defour,George Boyd,Andre Gray,Ashley Barnes
2017-01-22,Chelsea,Hull City,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,N Swarbrick,9,9,5,4,12,10,9,7,1,3,0,0,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Eden Hazard,Pedro,Diego Costa,Eldin Jakupovic,Harry Maguire,Curtis Davies,Michael Dawson,Andrew Robertson,Ryan Mason,Tom Huddlestone,Omar Elabdellaoui,Evandro,Abel Hernández,Sam Clucas
2017-01-22,Southampton,Leicester City,,,,,,,,,,,,,,,,,,,,,3,0,H,2,0,H,M Oliver,20,11,7,2,8,10,7,2,0,1,0,0,Fraser Forster,Cédric Soares,Maya Yoshida,Virgil van Dijk,Ryan Bertrand,Oriol Romeu,James Ward-Prowse,Pierre-Emile Højbjerg,Jay Rodriguez,Dusan Tadic,Nathan Redmond,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Shinji Okazaki,Nampalys Mendy,Wilfred Ndidi,Demarai Gray,Jamie Vardy
2017-01-31,Arsenal,Watford,,,,,,,,,,,,,,,,,,,,,1,2,A,0,2,A,A Marriner,20,10,5,6,12,15,9,5,3,3,0,0,Petr Cech,Gabriel Paulista,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Alexis Sánchez,Aaron Ramsey,Mesut Özil,Alex Iwobi,Francis Coquelin,Olivier Giroud,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Craig Cathcart,Daryl Janmaat,Tom Cleverley,Valon Behrami,M'Baye Niang,Etienne Capoue,Troy Deeney
2017-01-31,AFC Bournemouth,Crystal Palace,,,,,,,,,,,,,,,,,,,,,0,2,A,0,0,D,J Moss,10,11,2,4,14,23,2,3,0,4,0,0,Artur Boruc,Simon Francis,Steve Cook,Brad Smith,Adam Smith,Andrew Surman,Junior Stanislas,Ryan Fraser,Joshua King,Jack Wilshere,Benik Afobe,Wayne Hennessey,James Tomkins,Scott Dann,Damien Delaney,Joel Ward,Patrick van Aanholt,Yohan Cabaye,Jason Puncheon,Wilfried Zaha,James McArthur,Christian Benteke
2017-01-31,Burnley,Leicester City,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Dean,24,13,3,5,4,8,10,2,1,0,0,0,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Steven Defour,Joey Barton,George Boyd,Andre Gray,Ashley Barnes,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy
2017-01-31,Liverpool,Chelsea,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Clattenburg,7,8,3,2,13,8,3,3,2,1,0,0,Simon Mignolet,Nathaniel Clyne,Dejan Lovren,James Milner,Joel Matip,Georginio Wijnaldum,Jordan Henderson,Emre Can,Philippe Coutinho,Roberto Firmino,Adam Lallana,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Willian,Eden Hazard,Diego Costa
2017-01-31,Middlesbrough,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,S Attwell,11,16,3,5,12,13,4,2,2,1,0,0,Víctor Valdés,Fabio,Bernardo Espinosa,Ben Gibson,Antonio Barragán,Adam Clayton,Marten de Roon,Adam Forshaw,Cristhian Stuani,Álvaro Negredo,Adama Traoré,Ben Foster,Allan-Roméo Nyom,Chris Brunt,Gareth McAuley,Craig Dawson,Claudio Yacob,James Morrison,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón
2017-01-31,Sunderland,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,L Mason,3,14,1,3,9,13,2,12,2,1,0,0,Vito Mannone,Jason Denayer,John O'Shea,Lamine Koné,Billy Jones,Sebastian Larsson,Jack Rodwell,Didier Ndong,Javier Manquillo,Fabio Borini,Jermain Defoe,Michel Vorm,Kyle Walker,Danny Rose,Toby Alderweireld,Eric Dier,Son Heung-Min,Victor Wanyama,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
2017-01-31,Swansea City,Southampton,,,,,,,,,,,,,,,,,,,,,2,1,H,1,0,H,R East,11,10,5,2,10,19,5,4,2,0,0,0,Lukasz Fabianski,Martin Olsson,Federico Fernández,Alfie Mawson,Kyle Naughton,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Wayne Routledge,Gylfi Sigurdsson,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Jordy Clasie,Oriol Romeu,Steven Davis,Shane Long,Nathan Redmond,Dusan Tadic
2017-02-01,Manchester United,Hull City,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,M Jones,15,6,6,2,20,16,7,1,1,4,0,0,David de Gea,Phil Jones,Marcos Rojo,Daley Blind,Luis Antonio Valencia,Paul Pogba,Michael Carrick,Ander Herrera,Zlatan Ibrahimovic,Marcus Rashford,Henrikh Mkhitaryan,Eldin Jakupovic,Andrew Robertson,Harry Maguire,David Meyler,Michael Dawson,Evandro,Tom Huddlestone,Sam Clucas,Josh Tymon,Lazar Markovic,Oumar Niasse
2017-02-01,Stoke City,Everton,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,C Pawson,14,14,7,5,21,12,5,5,1,0,0,0,Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Ibrahim Afellay,Charlie Adam,Peter Crouch,Joel Robles,Ashley Williams,Ramiro Funes Mori,Mason Holgate,Leighton Baines,Ross Barkley,Morgan Schneiderlin,Séamus Coleman,Tom Davies,Romelu Lukaku,Kevin Mirallas
2017-02-01,West Ham United,Manchester City,,,,,,,,,,,,,,,,,,,,,0,4,A,0,3,A,K Friend,6,11,1,4,11,14,2,4,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,
2017-02-04,Chelsea,Arsenal,,,,,,,,,,,,,,,,,,,,,3,1,H,1,0,H,M Atkinson,13,9,6,5,14,8,10,13,1,1,0,0,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Eden Hazard,Pedro,Diego Costa,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Mesut Özil,Theo Walcott,Alex Oxlade-Chamberlain,Alex Iwobi,Francis Coquelin,Alexis Sánchez
2017-02-04,Crystal Palace,Sunderland,,,,,,,,,,,,,,,,,,,,,0,4,A,0,4,A,A Marriner,21,10,9,7,8,8,6,1,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,
2017-02-04,Everton,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,6,3,H,3,0,H,M Jones,15,18,10,8,14,4,4,8,3,1,0,0,Joel Robles,Leighton Baines,Ashley Williams,Séamus Coleman,Ramiro Funes Mori,James McCarthy,Gareth Barry,Morgan Schneiderlin,Ross Barkley,Romelu Lukaku,Ademola Lookman,Artur Boruc,Simon Francis,Steve Cook,Tyrone Mings,Dan Gosling,Andrew Surman,Marc Pugh,Harry Arter,Ryan Fraser,Joshua King,Jack Wilshere
2017-02-04,Hull City,Liverpool,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,L Mason,7,22,4,5,9,12,1,15,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,
2017-02-04,Southampton,West Ham United,,,,,,,,,,,,,,,,,,,,,1,3,A,1,2,A,G Scott,21,6,7,4,12,15,3,2,0,2,0,0,Fraser Forster,Cédric Soares,Maya Yoshida,Ryan Bertrand,Jack Stephens,Oriol Romeu,James Ward-Prowse,Steven Davis,Jay Rodriguez,Sofiane Boufal,Manolo Gabbiadini,Darren Randolph,Aaron Cresswell,José Fonte,Winston Reid,Cheikhou Kouyaté,Sofiane Feghouli,Robert Snodgrass,Pedro Obiang,Mark Noble,Andy Carroll,Michail Antonio
2017-02-04,Tottenham Hotspur,Middlesbrough,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Clattenburg,17,8,5,0,8,11,11,2,0,1,0,0,Hugo Lloris,Kyle Walker,Toby Alderweireld,Eric Dier,Ben Davies,Son Heung-Min,Victor Wanyama,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Víctor Valdés,Bernardo Espinosa,Fabio,Ben Gibson,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Álvaro Negredo,Stewart Downing,Adama Traoré
2017-02-04,Watford,Burnley,,,,,,,,,,,,,,,,,,,,,2,1,H,2,0,H,M Oliver,16,11,7,7,12,10,3,6,5,0,0,1,Heurelho Gomes,Younes Kaboul,Sebastian Prödl,Craig Cathcart,José Holebas,Tom Cleverley,Valon Behrami,Etienne Capoue,Troy Deeney,Mauro Zárate,M'Baye Niang,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Jeff Hendrick,Joey Barton,George Boyd,Scott Arfield,Andre Gray,Ashley Barnes
2017-02-04,West Bromwich Albion,Stoke City,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,K Friend,16,12,4,2,6,13,5,6,2,2,0,0,Ben Foster,Allan-Roméo Nyom,Chris Brunt,Gareth McAuley,Craig Dawson,James Morrison,Jake Livermore,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón,Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Ibrahim Afellay,Charlie Adam,Peter Crouch
2017-02-05,Leicester City,Manchester United,,,,,,,,,,,,,,,,,,,,,0,3,A,0,2,A,A Taylor,11,15,1,9,12,13,10,3,2,4,0,0,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Ahmed Musa,Shinji Okazaki,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,David de Gea,Eric Bailly,Chris Smalling,Marcos Rojo,Luis Antonio Valencia,Paul Pogba,Juan Mata,Ander Herrera,Henrikh Mkhitaryan,Zlatan Ibrahimovic,Marcus Rashford
2017-02-05,Manchester City,Swansea City,,,,,,,,,,,,,,,,,,,,,2,1,H,1,0,H,M Dean,17,4,5,2,9,13,10,3,2,3,0,0,Willy Caballero,John Stones,Aleksandar Kolarov,Gaël Clichy,Fernandinho,Kevin De Bruyne,David Silva,Yaya Touré,Raheem Sterling,Gabriel Jesus,Leroy Sané,Lukasz Fabianski,Martin Olsson,Federico Fernández,Alfie Mawson,Kyle Naughton,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Wayne Routledge,Gylfi Sigurdsson
2017-02-11,Arsenal,Hull City,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,M Clattenburg,17,9,7,4,12,9,3,8,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,
2017-02-11,Liverpool,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,A Taylor,17,7,9,2,14,14,10,3,3,4,0,0,Simon Mignolet,Nathaniel Clyne,James Milner,Lucas Leiva,Joel Matip,Georginio Wijnaldum,Jordan Henderson,Adam Lallana,Philippe Coutinho,Roberto Firmino,Sadio Mané,Hugo Lloris,Kyle Walker,Toby Alderweireld,Eric Dier,Ben Davies,Son Heung-Min,Victor Wanyama,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
2017-02-11,Manchester United,Watford,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,R Madley,22,9,11,3,10,12,5,1,1,0,0,0,David de Gea,Eric Bailly,Chris Smalling,Daley Blind,Luis Antonio Valencia,Paul Pogba,Juan Mata,Anthony Martial,Ander Herrera,Henrikh Mkhitaryan,Zlatan Ibrahimovic,Heurelho Gomes,Miguel Britos,Younes Kaboul,Sebastian Prödl,Tom Cleverley,Craig Cathcart,José Holebas,Etienne Capoue,Troy Deeney,Mauro Zárate,M'Baye Niang
2017-02-11,Middlesbrough,Everton,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,M Dean,9,7,3,3,14,9,5,2,2,0,0,0,Víctor Valdés,Bernardo Espinosa,Fabio,Ben Gibson,Calum Chambers,Adam Clayton,Marten de Roon,Adam Forshaw,Cristhian Stuani,Álvaro Negredo,Adama Traoré,Joel Robles,Leighton Baines,Ashley Williams,Séamus Coleman,Ramiro Funes Mori,Idrissa Gueye,Morgan Schneiderlin,Tom Davies,Ross Barkley,Romelu Lukaku,Ademola Lookman
2017-02-11,Stoke City,Crystal Palace,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Atkinson,7,6,4,1,10,14,5,5,1,3,0,0,Lee Grant,Phil Bardsley,Erik Pieters,Bruno Martins Indi,Ryan Shawcross,Joe Allen,Glenn Whelan,Marko Arnautovic,Charlie Adam,Ramadan Sobhi,Peter Crouch,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Damien Delaney,Luka Milivojevic,Andros Townsend,Wilfried Zaha,James McArthur,Jason Puncheon,Christian Benteke
2017-02-11,Sunderland,Southampton,,,,,,,,,,,,,,,,,,,,,0,4,A,0,2,A,P Tierney,6,15,1,8,12,14,6,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,
2017-02-11,West Ham United,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,2,2,D,0,1,A,M Oliver,16,8,4,3,7,14,7,5,3,2,0,0,Darren Randolph,Aaron Cresswell,José Fonte,Winston Reid,Cheikhou Kouyaté,Sofiane Feghouli,Robert Snodgrass,Pedro Obiang,Mark Noble,Manuel Lanzini,Michail Antonio,Ben Foster,Allan-Roméo Nyom,Chris Brunt,Gareth McAuley,Craig Dawson,James Morrison,Jake Livermore,Matt Phillips,Nacer Chadli,Darren Fletcher,Salomón Rondón
2017-02-12,Burnley,Chelsea,,,,,,,,,,,,,,,,,,,,,1,1,D,1,1,D,K Friend,6,13,4,2,12,11,1,1,3,2,0,0,Tom Heaton,Matthew Lowton,Michael Keane,Ben Mee,Stephen Ward,Robbie Brady,Ashley Westwood,Joey Barton,George Boyd,Andre Gray,Ashley Barnes,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,N'Golo Kanté,Victor Moses,Nemanja Matic,Eden Hazard,Pedro,Diego Costa
2017-02-12,Swansea City,Leicester City,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,J Moss,10,9,4,1,7,14,7,3,2,2,0,0,Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Kyle Naughton,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Nathan Dyer,Gylfi Sigurdsson,Kasper Schmeichel,Danny Simpson,Wes Morgan,Robert Huth,Christian Fuchs,Danny Drinkwater,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Demarai Gray,Jamie Vardy
2017-02-13,AFC Bournemouth,Manchester City,,,,,,,,,,,,,,,,,,,,,0,2,A,0,1,A,N Swarbrick,5,17,1,5,8,11,3,7,2,3,0,0,Artur Boruc,Simon Francis,Steve Cook,Charlie Daniels,Adam Smith,Andrew Surman,Harry Arter,Jordon Ibe,Ryan Fraser,Jack Wilshere,Joshua King,Willy Caballero,Bacary Sagna,John Stones,Aleksandar Kolarov,Fernandinho,Kevin De Bruyne,David Silva,Yaya Touré,Raheem Sterling,Gabriel Jesus,Leroy Sané
2017-02-25,Chelsea,Swansea City,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,N Swarbrick,16,3,5,2,11,14,8,1,1,3,0,0,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Victor Moses,Eden Hazard,Pedro,Diego Costa,Lukasz Fabianski,Martin Olsson,Alfie Mawson,Federico Fernández,Kyle Naughton,Leroy Fer,Tom Carroll,Jack Cork,Fernando Llorente,Wayne Routledge,Gylfi Sigurdsson
2017-02-25,Crystal Palace,Middlesbrough,,,,,,,,,,,,,,,,,,,,,1,0,H,1,0,H,R Madley,15,11,3,4,13,15,4,2,3,1,0,0,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Luka Milivojevic,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Jason Puncheon,Christian Benteke,Víctor Valdés,Fabio,Bernardo Espinosa,Daniel Ayala,Ben Gibson,Stewart Downing,Gastón Ramírez,Marten de Roon,Adam Forshaw,Cristhian Stuani,Álvaro Negredo
2017-02-25,Everton,Sunderland,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,S Attwell,20,10,8,1,10,16,10,6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,
2017-02-25,Hull City,Burnley,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,M Atkinson,15,10,1,3,8,13,6,3,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,
