Date,HomeTeam,AwayTeam,Played Value H,Played Value A,Total Value H,Total Value A,Attack H,Midfield H,Defense H,Goalie H,Attack A,Midfield A,Defense A,Goalie A,Attack Count H,Midfield Count H,Defense Count H,Goalie Count H,Attack Count A,Midfield Count A,Defense Count A,Goalie Count A,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,H_1,H_2,H_3,H_4,H_5,H_6,H_7,H_8,H_9,H_10,H_11,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11
2018-01-31,Chelsea,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,0,3,A,0,0,D,L Probert,21,11,5,5,5,12,8,5,1,0,0,0,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,N'Golo Kanté,Tiemoué Bakayoko,Davide Zappacosta,Ross Barkley,Eden Hazard,Pedro,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Dan Gosling,Charlie Daniels,Lewis Cook,Ryan Fraser,Jordon Ibe,Callum Wilson,Junior Stanislas
2018-01-31,Everton,Leicester City,,,,,,,,,,,,,,,,,,,,,2,1,H,2,0,H,C Kavanagh,9,8,4,1,9,10,5,5,0,2,0,0,Jordan Pickford,Michael Keane,Phil Jagielka,Cuco Martina,Séamus Coleman,Gylfi Sigurdsson,Wayne Rooney,Theo Walcott,Idrissa Gueye,Tom Davies,Oumar Niasse,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar Dragovic,Daniel Amartey,Demarai Gray,Marc Albrighton,Shinji Okazaki,Matty James,Wilfred Ndidi,Jamie Vardy
2018-01-31,Manchester City,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,3,0,H,1,0,H,R Madley,19,3,10,1,10,10,9,1,1,3,0,0,Ederson,Kyle Walker,Oleksandr Zinchenko,Aymeric Laporte,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Sergio Agüero,Bernardo Silva,Ben Foster,Allan-Roméo Nyom,Gareth McAuley,Craig Dawson,Ahmed Hegazi,Claudio Yacob,James McClean,Grzegorz Krychowiak,Sam Field,Salomón Rondón,Jay Rodriguez
2018-01-31,Newcastle United,Burnley,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,S Hooper,14,11,4,2,15,15,7,4,1,2,0,0,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Mohamed Diamé,Kenedy,Mikel Merino,Christian Atsu,Ayoze Pérez,Joselu,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Ashley Westwood,Scott Arfield,Ashley Barnes,Jeff Hendrick
2018-01-31,Southampton,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Dean,18,9,3,2,8,10,7,2,3,1,0,0,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,James Ward-Prowse,Steven Davis,Dusan Tadic,Pierre-Emile Højbjerg,Shane Long,Mat Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Dale Stephens,José Izquierdo,Solly March,Davy Pröpper,Pascal Groß,Glenn Murray
2018-01-31,Stoke City,Watford,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,J Moss,11,12,4,2,12,12,2,6,4,3,0,0,Jack Butland,Moritz Bauer,Erik Pieters,Kurt Zouma,Ryan Shawcross,Joe Allen,Eric Maxim Choupo-Moting,Charlie Adam,Xherdan Shaqiri,Darren Fletcher,Mame Biram Diouf,Orestis Karnezis,Sebastian Prödl,Adrian Mariappa,José Holebas,Christian Kabasele,Tom Cleverley,Abdoulaye Doucouré,Etienne Capoue,Gerard Deulofeu,Troy Deeney,Richarlison
2018-01-31,Tottenham Hotspur,Manchester United,,,,,,,,,,,,,,,,,,,,,2,0,H,2,0,H,A Marriner,22,6,6,3,10,13,6,3,2,2,0,0,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson Sánchez,Ben Davies,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,David de Gea,Phil Jones,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Alexis Sánchez,Anthony Martial,Jesse Lingard,Nemanja Matic,Romelu Lukaku
2018-02-03,Arsenal,Everton,,,,,,,,,,,,,,,,,,,,,5,1,H,4,0,H,N Swarbrick,15,11,7,2,8,8,4,6,2,0,0,0,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Henrikh Mkhitaryan,Aaron Ramsey,Mesut Özil,Alex Iwobi,Granit Xhaka,Pierre-Emerick Aubameyang,Jordan Pickford,Michael Keane,Ashley Williams,Eliaquim Mangala,Cuco Martina,Idrissa Gueye,Morgan Schneiderlin,Jonjoe Kenny,Yannick Bolasie,Theo Walcott,Oumar Niasse
2018-02-03,AFC Bournemouth,Stoke City,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,P Tierney,15,13,8,4,14,19,8,1,2,3,0,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Dan Gosling,Charlie Daniels,Lewis Cook,Ryan Fraser,Jordon Ibe,Callum Wilson,Junior Stanislas,Jack Butland,Moritz Bauer,Erik Pieters,Kurt Zouma,Ryan Shawcross,Joe Allen,Badou Ndiaye,Geoff Cameron,Eric Maxim Choupo-Moting,Xherdan Shaqiri,Peter Crouch
2018-02-03,Brighton and Hove Albion,West Ham United,,,,,,,,,,,,,,,,,,,,,3,1,H,1,1,D,R East,21,4,5,1,11,7,4,1,3,1,0,0,Mat Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Adrián,James Collins,Angelo Ogbonna,Declan Rice,Aaron Cresswell,Pablo Zabaleta,Mark Noble,Sam Byram,Cheikhou Kouyaté,Chicharito,João Mário
2018-02-03,Burnley,Manchester City,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Atkinson,8,20,3,7,9,6,3,13,4,1,0,0,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jóhann Gudmundsson,Jeff Hendrick,Aaron Lennon,Sam Vokes,Ashley Barnes,Ederson,Kyle Walker,Danilo,Vincent Kompany,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Raheem Sterling,Sergio Agüero,Bernardo Silva
2018-02-03,Leicester City,Swansea City,,,,,,,,,,,,,,,,,,,,,1,1,D,1,0,H,A Taylor,13,3,5,1,9,8,3,3,1,0,0,0,Kasper Schmeichel,Danny Simpson,Harry Maguire,Aleksandar Dragovic,Christian Fuchs,Marc Albrighton,Adrien Silva,Wilfred Ndidi,Fousseni Diabaté,Jamie Vardy,Kelechi Iheanacho,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Federico Fernández,Alfie Mawson,Kyle Naughton,Ki Sung-Yueng,Leroy Fer,Nathan Dyer,Sam Clucas,Jordan Ayew
2018-02-03,Manchester United,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,2,0,H,0,0,D,S Attwell,16,4,7,0,5,19,5,2,2,4,0,0,David de Gea,Chris Smalling,Marcos Rojo,Luke Shaw,Luis Antonio Valencia,Alexis Sánchez,Juan Mata,Jesse Lingard,Nemanja Matic,Scott McTominay,Romelu Lukaku,Jonas Lössl,Tommy Smith,Terence Kongolo,Zanka,Christopher Schindler,Jonathan Hogg,Philip Billing,Rajiv van La Parra,Collin Quaner,Florent Hadergjonaj,Laurent Depoitre
2018-02-03,West Bromwich Albion,Southampton,,,,,,,,,,,,,,,,,,,,,2,3,A,1,2,A,M Oliver,9,13,3,5,12,10,5,7,2,1,0,0,Ben Foster,Allan-Roméo Nyom,Gareth McAuley,Craig Dawson,Ahmed Hegazi,Claudio Yacob,Matt Phillips,Chris Brunt,Gareth Barry,Salomón Rondón,Daniel Sturridge,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,James Ward-Prowse,Dusan Tadic,Mario Lemina,Sofiane Boufal,Guido Carrillo
2018-02-04,Crystal Palace,Newcastle United,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,A Marriner,21,11,6,8,11,8,5,6,1,1,0,0,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Martin Kelly,Luka Milivojevic,Yohan Cabaye,Andros Townsend,James McArthur,Wilfried Zaha,Christian Benteke,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Kenedy,Dwight Gayle,Ayoze Pérez
2018-02-04,Liverpool,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,2,2,D,1,0,H,J Moss,9,13,3,6,15,9,3,7,3,1,0,0,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,James Milner,Jordan Henderson,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson Sánchez,Ben Davies,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Son Heung-Min,Harry Kane
2018-02-05,Watford,Chelsea,,,,,,,,,,,,,,,,,,,,,4,1,H,1,0,H,M Dean,21,7,8,3,11,8,6,2,2,2,0,1,Orestis Karnezis,Sebastian Prödl,Adrian Mariappa,José Holebas,Daryl Janmaat,Abdoulaye Doucouré,Marvin Zeegelaar,Etienne Capoue,Gerard Deulofeu,Troy Deeney,Richarlison,Thibaut Courtois,Gary Cahill,César Azpilicueta,David Luiz,N'Golo Kanté,Tiemoué Bakayoko,Victor Moses,Davide Zappacosta,Eden Hazard,Willian,Pedro
2018-02-10,Everton,Crystal Palace,,,,,,,,,,,,,,,,,,,,,3,1,H,0,0,D,J Moss,11,16,5,4,14,15,8,7,1,1,0,0,Jordan Pickford,Michael Keane,Eliaquim Mangala,Cuco Martina,Séamus Coleman,Wayne Rooney,Idrissa Gueye,Tom Davies,Gylfi Sigurdsson,Theo Walcott,Oumar Niasse,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Luka Milivojevic,Yohan Cabaye,James McArthur,Alexander Sørloth,Andros Townsend,Christian Benteke
2018-02-10,Manchester City,Leicester City,,,,,,,,,,,,,,,,,,,,,5,1,H,1,1,D,M Jones,19,2,11,2,10,12,8,2,2,3,0,0,Ederson,Kyle Walker,Oleksandr Zinchenko,Aymeric Laporte,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,Fernandinho,Raheem Sterling,Sergio Agüero,Bernardo Silva,Kasper Schmeichel,Harry Maguire,Aleksandar Dragovic,Christian Fuchs,Ben Chilwell,Marc Albrighton,Matty James,Adrien Silva,Wilfred Ndidi,Jamie Vardy,Fousseni Diabaté
2018-02-10,Stoke City,Brighton and Hove Albion,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,R Madley,15,14,3,6,6,10,7,4,0,0,0,0,Jack Butland,Moritz Bauer,Erik Pieters,Kurt Zouma,Ryan Shawcross,Joe Allen,Badou Ndiaye,Darren Fletcher,Eric Maxim Choupo-Moting,Mame Biram Diouf,Xherdan Shaqiri,Mat Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Dale Stephens,José Izquierdo,Solly March,Davy Pröpper,Pascal Groß,Glenn Murray
2018-02-10,Swansea City,Burnley,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,A Marriner,12,13,4,1,10,9,5,2,2,1,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Federico Fernández,Kyle Naughton,Ki Sung-Yueng,Nathan Dyer,Tom Carroll,Sam Clucas,Jordan Ayew,Nick Pope,Matthew Lowton,Charlie Taylor,Ben Mee,Kevin Long,Jack Cork,Jóhann Gudmundsson,Jeff Hendrick,Aaron Lennon,Sam Vokes,Ashley Barnes
2018-02-10,Tottenham Hotspur,Arsenal,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,A Taylor,18,6,6,1,13,9,10,2,2,1,0,0,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson Sánchez,Ben Davies,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Petr Cech,Héctor Bellerín,Laurent Koscielny,Nacho Monreal,Shkodran Mustafi,Mohamed Elneny,Jack Wilshere,Granit Xhaka,Henrikh Mkhitaryan,Mesut Özil,Pierre-Emerick Aubameyang
2018-02-10,West Ham United,Watford,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,G Scott,8,11,4,4,11,7,8,7,1,1,0,0,Adrián,Aaron Cresswell,James Collins,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Mark Noble,Michail Antonio,Marko Arnautovic,Chicharito,João Mário,Orestis Karnezis,Sebastian Prödl,Adrian Mariappa,José Holebas,Daryl Janmaat,Abdoulaye Doucouré,Marvin Zeegelaar,Etienne Capoue,Gerard Deulofeu,Troy Deeney,Richarlison
2018-02-11,Huddersfield Town,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,4,1,H,2,1,H,M Oliver,15,7,4,2,12,12,2,6,0,3,0,0,Jonas Lössl,Scott Malone,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Alex Pritchard,Aaron Mooy,Tom Ince,Rajiv van La Parra,Steve Mounie,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Dan Gosling,Charlie Daniels,Lewis Cook,Ryan Fraser,Jordon Ibe,Callum Wilson,Junior Stanislas
2018-02-11,Newcastle United,Manchester United,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,C Pawson,10,13,3,6,12,15,0,10,0,2,0,0,Martin Dubravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Kenedy,Dwight Gayle,Ayoze Pérez,David de Gea,Phil Jones,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Alexis Sánchez,Anthony Martial,Jesse Lingard,Nemanja Matic,Romelu Lukaku
2018-02-11,Southampton,Liverpool,,,,,,,,,,,,,,,,,,,,,0,2,A,0,2,A,M Atkinson,6,16,4,4,5,8,3,1,1,2,0,0,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,James Ward-Prowse,Dusan Tadic,Mario Lemina,Pierre-Emile Højbjerg,Guido Carrillo,Loris Karius,Virgil van Dijk,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah
2018-02-12,Chelsea,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,3,0,H,1,0,H,L Mason,20,8,8,1,11,11,8,7,0,2,0,0,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Cesc Fàbregas,N'Golo Kanté,Victor Moses,Davide Zappacosta,Eden Hazard,Pedro,Olivier Giroud,Ben Foster,Kieran Gibbs,Jonny Evans,Matt Phillips,Craig Dawson,Ahmed Hegazi,Chris Brunt,Gareth Barry,Grzegorz Krychowiak,Salomón Rondón,Daniel Sturridge
2018-02-24,AFC Bournemouth,Newcastle United,,,,,,,,,,,,,,,,,,,,,2,2,D,0,2,A,R East,18,15,5,4,12,10,8,1,1,4,0,0,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Dan Gosling,Lewis Cook,Junior Stanislas,Ryan Fraser,Callum Wilson,Joshua King,Martin Dubravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Kenedy,Dwight Gayle,Ayoze Pérez
2018-02-24,Brighton and Hove Albion,Swansea City,,,,,,,,,,,,,,,,,,,,,4,1,H,1,0,H,M Dean,16,11,5,1,17,6,3,5,1,0,0,0,Mat Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Federico Fernández,Kyle Naughton,Ki Sung-Yueng,Nathan Dyer,Tom Carroll,Sam Clucas,Jordan Ayew
2018-02-24,Burnley,Southampton,,,,,,,,,,,,,,,,,,,,,1,1,D,0,0,D,R Madley,9,13,3,6,8,14,7,5,1,0,0,0,Nick Pope,Matthew Lowton,Ben Mee,Stephen Ward,Kevin Long,Jack Cork,Jóhann Gudmundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Jeff Hendrick,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Dusan Tadic,Mario Lemina,Guido Carrillo
2018-02-24,Leicester City,Stoke City,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,M Oliver,19,6,9,2,10,16,13,1,1,3,0,0,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire,Demarai Gray,Marc Albrighton,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Jack Butland,Moritz Bauer,Kurt Zouma,Bruno Martins Indi,Konstantinos Stafylidis,Joe Allen,Badou Ndiaye,Eric Maxim Choupo-Moting,Geoff Cameron,Xherdan Shaqiri,Mame Biram Diouf
2018-02-24,Liverpool,West Ham United,,,,,,,,,,,,,,,,,,,,,4,1,H,1,0,H,S Attwell,21,7,12,4,7,7,8,2,0,2,0,0,Loris Karius,Virgil van Dijk,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,James Milner,Alex Oxlade-Chamberlain,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah,Adrián,Aaron Cresswell,James Collins,Angelo Ogbonna,Pablo Zabaleta,Cheikhou Kouyaté,Mark Noble,Patrice Evra,Marko Arnautovic,Manuel Lanzini,João Mário
2018-02-24,Watford,Everton,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,A Taylor,13,7,5,2,10,9,6,5,3,1,0,0,Orestis Karnezis,Daryl Janmaat,Sebastian Prödl,Adrian Mariappa,José Holebas,Gerard Deulofeu,Richarlison,Abdoulaye Doucouré,Etienne Capoue,Roberto Pereyra,Troy Deeney,Jordan Pickford,Michael Keane,Ashley Williams,Cuco Martina,Jonjoe Kenny,Wayne Rooney,Idrissa Gueye,Tom Davies,Gylfi Sigurdsson,Theo Walcott,Oumar Niasse
2018-02-24,West Bromwich Albion,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,1,2,A,0,0,D,J Moss,10,16,3,7,11,9,6,3,1,1,0,0,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazi,Matt Phillips,James McClean,Gareth Barry,Grzegorz Krychowiak,Salomón Rondón,Jay Rodriguez,Jonas Lössl,Terence Kongolo,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Alex Pritchard,Rajiv van La Parra,Danny Williams,Collin Quaner,Steve Mounie
2018-02-25,Crystal Palace,Tottenham Hotspur,,,,,,,,,,,,,,,,,,,,,0,1,A,0,0,D,K Friend,5,14,3,4,12,5,2,13,0,1,0,0,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Aaron Wan-Bissaka,Luka Milivojevic,James McArthur,Jairo Riedewald,Alexander Sørloth,Andros Townsend,Christian Benteke,Hugo Lloris,Davinson Sánchez,Eric Dier,Serge Aurier,Ben Davies,Erik Lamela,Victor Wanyama,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane
2018-02-25,Manchester United,Chelsea,,,,,,,,,,,,,,,,,,,,,2,1,H,1,1,D,M Atkinson,10,14,5,7,13,12,3,4,2,2,0,0,David de Gea,Victor Lindelöf,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Alexis Sánchez,Nemanja Matic,Scott McTominay,Anthony Martial,Romelu Lukaku,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Marcos Alonso,Danny Drinkwater,N'Golo Kanté,Victor Moses,Eden Hazard,Willian,Álvaro Morata
2018-03-01,Arsenal,Manchester City,,,,,,,,,,,,,,,,,,,,,0,3,A,0,3,A,A Marriner,10,9,5,5,11,11,6,1,1,1,0,0,Petr Cech,Héctor Bellerín,Laurent Koscielny,Shkodran Mustafi,Sead Kolasinac,Henrikh Mkhitaryan,Aaron Ramsey,Mesut Özil,Danny Welbeck,Granit Xhaka,Pierre-Emerick Aubameyang,Ederson,Kyle Walker,Danilo,Vincent Kompany,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,David Silva,Sergio Agüero,Leroy Sané,Bernardo Silva
2018-03-03,Burnley,Everton,,,,,,,,,,,,,,,,,,,,,2,1,H,0,1,A,C Kavanagh,21,10,8,4,9,12,10,4,1,1,0,1,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Jóhann Gudmundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Jeff Hendrick,Jordan Pickford,Michael Keane,Ashley Williams,Cuco Martina,Séamus Coleman,Gylfi Sigurdsson,Idrissa Gueye,Tom Davies,Dominic Calvert-Lewin,Theo Walcott,Cenk Tosun
2018-03-03,Leicester City,AFC Bournemouth,,,,,,,,,,,,,,,,,,,,,1,1,D,0,1,A,L Probert,23,8,4,3,11,7,13,1,2,1,0,0,Kasper Schmeichel,Wes Morgan,Harry Maguire,Daniel Amartey,Christian Fuchs,Matty James,Adrien Silva,Wilfred Ndidi,Jamie Vardy,Marc Albrighton,Riyad Mahrez,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Charlie Daniels,Dan Gosling,Adam Smith,Lewis Cook,Junior Stanislas,Callum Wilson,Joshua King
2018-03-03,Liverpool,Newcastle United,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,G Scott,14,7,3,2,7,9,8,3,0,0,0,0,Loris Karius,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,Jordan Henderson,Alex Oxlade-Chamberlain,Emre Can,Roberto Firmino,Sadio Mané,Mohamed Salah,Martin Dubravka,Paul Dummett,Jamaal Lascelles,Florian Lejeune,Mohamed Diamé,Kenedy,DeAndre Yedlin,Mikel Merino,Jacob Murphy,Dwight Gayle,Christian Atsu
2018-03-03,Southampton,Stoke City,,,,,,,,,,,,,,,,,,,,,0,0,D,0,0,D,A Taylor,18,12,6,3,8,13,15,4,0,1,0,0,Alex McCarthy,Cédric Soares,Ryan Bertrand,Jack Stephens,Wesley Hoedt,Oriol Romeu,Dusan Tadic,Nathan Redmond,Mario Lemina,Josh Sims,Guido Carrillo,Jack Butland,Moritz Bauer,Kurt Zouma,Bruno Martins Indi,Konstantinos Stafylidis,Joe Allen,Badou Ndiaye,Eric Maxim Choupo-Moting,Geoff Cameron,Xherdan Shaqiri,Mame Biram Diouf
2018-03-03,Swansea City,West Ham United,,,,,,,,,,,,,,,,,,,,,4,1,H,2,0,H,M Atkinson,9,7,8,2,9,14,4,5,0,3,0,0,Lukasz Fabianski,Martin Olsson,Mike van der Hoorn,Alfie Mawson,Federico Fernández,Kyle Naughton,Ki Sung-Yueng,André Ayew,Sam Clucas,Andy King,Jordan Ayew,Adrián,Aaron Cresswell,Winston Reid,Declan Rice,Pablo Zabaleta,Cheikhou Kouyaté,Mark Noble,Patrice Evra,Marko Arnautovic,Chicharito,Manuel Lanzini
2018-03-03,Tottenham Hotspur,Huddersfield Town,,,,,,,,,,,,,,,,,,,,,2,0,H,1,0,H,K Friend,15,3,7,3,6,8,8,1,1,1,0,0,Hugo Lloris,Jan Vertonghen,Davinson Sánchez,Serge Aurier,Ben Davies,Son Heung-Min,Eric Dier,Mousa Dembélé,Dele Alli,Christian Eriksen,Harry Kane,Jonas Lössl,Terence Kongolo,Zanka,Christopher Schindler,Florent Hadergjonaj,Jonathan Hogg,Alex Pritchard,Rajiv van La Parra,Danny Williams,Collin Quaner,Steve Mounie
2018-03-03,Watford,West Bromwich Albion,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,P Tierney,15,9,4,2,11,12,4,6,2,0,0,0,Orestis Karnezis,Daryl Janmaat,Sebastian Prödl,Adrian Mariappa,José Holebas,Richarlison,Abdoulaye Doucouré,André Carrillo,Etienne Capoue,Roberto Pereyra,Troy Deeney,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazi,Jake Livermore,Chris Brunt,Grzegorz Krychowiak,Salomón Rondón,Matt Phillips,Jay Rodriguez
2018-03-04,Brighton and Hove Albion,Arsenal,,,,,,,,,,,,,,,,,,,,,2,1,H,2,1,H,S Attwell,13,15,6,7,13,12,6,11,3,3,0,0,Mat Ryan,Gaëtan Bong,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Dale Stephens,Anthony Knockaert,José Izquierdo,Davy Pröpper,Pascal Groß,Glenn Murray,Petr Cech,Laurent Koscielny,Shkodran Mustafi,Calum Chambers,Sead Kolasinac,Henrikh Mkhitaryan,Jack Wilshere,Mesut Özil,Alex Iwobi,Granit Xhaka,Pierre-Emerick Aubameyang
2018-03-04,Manchester City,Chelsea,,,,,,,,,,,,,,,,,,,,,1,0,H,0,0,D,M Oliver,13,3,3,0,8,9,5,2,2,1,0,0,Ederson,Kyle Walker,Oleksandr Zinchenko,Aymeric Laporte,Nicolás Otamendi,Ilkay Gündogan,Kevin De Bruyne,David Silva,Sergio Agüero,Leroy Sané,Bernardo Silva,Thibaut Courtois,Antonio Rüdiger,Andreas Christensen,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,Danny Drinkwater,Victor Moses,Willian,Eden Hazard,Pedro
2018-03-05,Crystal Palace,Manchester United,,,,,,,,,,,,,,,,,,,,,2,3,A,1,0,H,N Swarbrick,10,17,4,8,10,8,3,7,1,3,0,0,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Martin Kelly,Aaron Wan-Bissaka,Luka Milivojevic,Andros Townsend,Jeffrey Schlupp,James McArthur,Alexander Sørloth,Christian Benteke,David de Gea,Victor Lindelöf,Chris Smalling,Ashley Young,Luis Antonio Valencia,Paul Pogba,Nemanja Matic,Scott McTominay,Alexis Sánchez,Romelu Lukaku,Jesse Lingard
2018-03-10,Chelsea,Crystal Palace,,,,,,,,,,,,,,,,,,,,,2,1,H,2,0,H,A Taylor,27,9,11,2,8,9,12,3,1,2,0,0,Thibaut Courtois,Andreas Christensen,Gary Cahill,César Azpilicueta,Marcos Alonso,Cesc Fàbregas,N'Golo Kanté,Davide Zappacosta,Willian,Eden Hazard,Olivier Giroud,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Martin Kelly,Aaron Wan-Bissaka,Luka Milivojevic,Andros Townsend,Jeffrey Schlupp,James McArthur,Alexander Sørloth,Christian Benteke
